"region","week","date_from","date_to","track_id","track_name","artist","track_position","track_streams","track_url"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","2EEmzqzM70CybVspgM7YRT","La Boca - Remix","Mau y Ricky","148","5126667","https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","1zB4vmk8tFRmM9UULNzbLB","Thunder","Imagine Dragons","149","5079254","https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","0uUNN1nSoUx1A4fkDCWDQ7","So Am I","Ava Max","150","5025576","https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","2zjGJ0dChMR0KxBZS15aqo","Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)","Mustard","151","5020890","https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","01Qb6dN5suQNu87VJ1mIpf","Did It Again","Lil Tecca","152","4990385","https://open.spotify.com/track/01Qb6dN5suQNu87VJ1mIpf"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","3Fj47GNK2kUF0uaEDgXLaD","wish you were gay","Billie Eilish","153","4827171","https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","58q2HKrzhC3ozto2nDdN4z","I Like It","Cardi B","154","4826023","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","1rfofaqEpACxVEHIZBJe6W","Havana (feat. Young Thug)","Camila Cabello","155","4810338","https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","0JP9xo3adEtGSdUEISiszL","Moonlight","XXXTENTACION","156","4806495","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","1mXVgsBdtIVeCLJnSnmtdV","Too Good At Goodbyes","Sam Smith","157","4802592","https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","7KhHA3mzt7A3LFlOJEAKpI","On My Way","Alan Walker","158","4747725","https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","4ak7xjvBeBOcJGWFDX9w5n","Rodeo","Lil Nas X","159","4743539","https://open.spotify.com/track/4ak7xjvBeBOcJGWFDX9w5n"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","56f5qnyAlZdlz8wrUDA50h","Desconocidos","Mau y Ricky","160","4714454","https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","2374M0fQpWi3dLnB54qaLX","Africa","TOTO","161","4712423","https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","6RUKPb4LETWmmr3iAEQktW","Something Just Like This","The Chainsmokers","162","4696033","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","6DCZcSspjsKoFjzjrWoCdn","God's Plan","Drake","163","4661338","https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","3j84U36KvLeXNDPv4t5pI8","Pure Water (with Migos)","Mustard","164","4642720","https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","6fxVffaTuwjgEk5h9QyRjy","Photograph","Ed Sheeran","165","4632058","https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","37eGbhE1xVFSvcKkqGb6i1","Contra La Pared","Sean Paul","166","4613805","https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","5W83ErFkO3aKAIS1WMi6u0","Secreto","Anuel AA","167","4609644","https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","5KBARWIxeMGkvUax9VtVC9","My Type","Saweetie","168","4582187","https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","7BKLCZ1jbUBVqRi2FVlTVw","Closer","The Chainsmokers","169","4570716","https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","4Of7rzpRpV1mWRbhp5rAqG","Bruises","Lewis Capaldi","170","4564824","https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","10hMM5nsZQf66ldBlgWBfG","All For Us - from the HBO Original Series Euphoria","Labrinth","171","4561634","https://open.spotify.com/track/10hMM5nsZQf66ldBlgWBfG"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","4tNXntkAzQ5A2dfYRYGIIQ","Easier","5 Seconds of Summer","172","4553927","https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","6igOR5QCn09zAVF2ikZjsV","Surf (feat. Gunna)","Young Thug","173","4548335","https://open.spotify.com/track/6igOR5QCn09zAVF2ikZjsV"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","2uIX8YMNjGMD7441kqyyNU","ocean eyes","Billie Eilish","174","4544571","https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","3U4isOIWM3VvDubwSI3y7a","All of Me","John Legend","175","4539893","https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","7m9OqQk4RVRkw9JJdeAw96","Jocelyn Flores","XXXTENTACION","176","4528467","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","5qqabIl2vWzo9ApSC317sa","Wonderwall - Remastered","Oasis","177","4527270","https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","2fuCquhmrzHpu5xcA1ci9x","Under Pressure - Remastered 2011","Queen","178","4525084","https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","7K7MUBCnzgBAvMVW2RTWNs","Body (feat. brando)","Loud Luxury","179","4512483","https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","2toVe5hfuIi97ytDPDbQFt","Taste (feat. Offset)","Tyga","180","4489604","https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","132ALUzVLmqYB4UsBj5qD6","Adan y Eva","Paulo Londra","181","4478818","https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","5rAtoPMDrOFN5wLdM6YmRx","Who Do You Love","The Chainsmokers","182","4450945","https://open.spotify.com/track/5rAtoPMDrOFN5wLdM6YmRx"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","3S0OXQeoh0w6AY8WQVckRW","I'm Yours","Jason Mraz","183","4440453","https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","78QR3Wp35dqAhFEc2qAGjE","Drip Too Hard (Lil Baby & Gunna)","Lil Baby","184","4428369","https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","3pTScODwk9tggZzmuH6xDY","What's the Move (feat. Lil Uzi Vert)","Young Thug","185","4420722","https://open.spotify.com/track/3pTScODwk9tggZzmuH6xDY"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","09IStsImFySgyp0pIQdqAc","The Middle","Zedd","186","4419337","https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","7eBqSVxrzQZtK2mmgRG6lC","Murder On My Mind","YNW Melly","187","4406368","https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","79esEXlqqmq0GPz0xQSZTV","Lost In Japan","Shawn Mendes","188","4361450","https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","4pUCKHjJ4Ijewc37rRrvHn","Kill This Love","BLACKPINK","189","4360357","https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","5JEx7HbmvHQQswJCsoo9rA","Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding","190","4354374","https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","2WyRfGeHo97VC5mP1BBSzr","Mother's Daughter","Miley Cyrus","191","4343310","https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","4ZLzoOkj0MPWrTLvooIuaa","Get You The Moon (feat. Snøw)","Kina","192","4337714","https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","3swc6WTsr7rl9DqQKQA55C","Psycho (feat. Ty Dolla $ign)","Post Malone","193","4334449","https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","40T5GIqQ1CegGm2PTEl8Bu","idontwannabeyouanymore","Billie Eilish","194","4333573","https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","1JSTJqkT5qHq8MDJnJbRE1","Every Breath You Take","The Police","195","4311844","https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","3XF5xLJHOQQRbWya6hBp7d","you should see me in a crown","Billie Eilish","196","4306393","https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","4bHsxqR3GMrXTxEPLuK5ue","Don't Stop Believin'","Journey","197","4291180","https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","5N5k9nd479b1xpDZ4usjrg","Promises (with Sam Smith)","Calvin Harris","198","4280989","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","7lR4UmEDJ1ngczVX2NiNi4","Te Soñé de Nuevo","Ozuna","199","4280156","https://open.spotify.com/track/7lR4UmEDJ1ngczVX2NiNi4"
"global","2019-08-16--2019-08-23","2019-08-16","2019-08-23","3a1lNhkSLSkpJE4MSHpDu9","Congratulations","Post Malone","200","4227296","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","6v3KW9xbzN5yKLt9YKDYA2","Señorita","Shawn Mendes","1","45594172","https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","4VginDwYTP2eaHJzO0QMjG","Circles","Post Malone","2","32068232","https://open.spotify.com/track/4VginDwYTP2eaHJzO0QMjG"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","2ksOAxtIxY8yElEWw8RhgK","China","Anuel AA","3","27415668","https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","6EOKwHETwSkZ9gW2b6ASE0","Ransom","Lil Tecca","4","26190121","https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","6vBdBCoOhKHiYDDOcorfNo","Goodbyes (Feat. Young Thug)","Post Malone","5","23445442","https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","1rgnBhdG2JDFTbYkYRZAku","Dance Monkey","Tones And I","6","23168535","https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","70eFcWOvlMObDhURTqT4Fv","Beautiful People (feat. Khalid)","Ed Sheeran","7","23068726","https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","2Fxmhks0bxGSBdJ92vM42m","bad guy","Billie Eilish","8","21245918","https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","0hVXuCcriWRGvwMV1r5Yn9","I Don't Care (with Justin Bieber)","Ed Sheeran","9","20651749","https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","7qEHsqek33rTcFNT9PFqLf","Someone You Loved","Lewis Capaldi","10","20225733","https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","6b2RcmUt1g9N9mQ3CbjX2Y","How Do You Sleep?","Sam Smith","11","20069355","https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","51Fjme0JiitpyXKuyQiCDo","Lalala","Y2K","12","19933879","https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","1dGr1c8CrMLDpV6mPbImSI","Lover","Taylor Swift","13","19793619","https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","6osaMSJh9NguagEDQcZaKx","Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake","14","18894886","https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","2YpeDb67231RjR0MgVLzsG","Old Town Road - Remix","Lil Nas X","15","18031493","https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","2TH65lNHgvLxCKXM3apjxI","Callaita","Bad Bunny","16","17361216","https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","0Ryd8975WihbObpp5cPW1t","boyfriend (with Social House)","Ariana Grande","17","17294780","https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","5qmq61DAAOUaW8AUo8xKhh","Truth Hurts","Lizzo","18","15878645","https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","0fea68AdmYNygeTGI4RC18","LA CANCIÓN","J Balvin","19","15448688","https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","7BlBVFwvbWvcwNcUarQmjk","Yo x Ti, Tu x Mi","ROSALÍA","20","15070652","https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","3KkXRkHbMCARz0aVfEt68P","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","21","14695973","https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","4R8BJggjosTswLxtkw8V7P","No Me Conoce - Remix","Jhay Cortez","22","14518434","https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","6XHVuErjQ4XNm6nDPVCxVX","No Guidance (feat. Drake)","Chris Brown","23","13847431","https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","4bTZeO72FwMa6wKOiqoynL","Otro Trago - Remix","Sech","24","13741465","https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","6RRNNciQGZEXnqk8SQ9yv5","You Need To Calm Down","Taylor Swift","25","13446463","https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","3RauEVgRgj1IuWdJ9fDs70","The Man","Taylor Swift","26","13170044","https://open.spotify.com/track/3RauEVgRgj1IuWdJ9fDs70"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","5ry2OE6R2zPQFDO85XkgRb","Money In The Grave (Drake ft. Rick Ross)","Drake","27","13010929","https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","1nocRtwyNPVtGcIJqfgdzZ","Tutu","Camilo","28","12809212","https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","1DFD5Fotzgn6yYXkYsKiGs","Piece Of Your Heart","MEDUZA","29","12541352","https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","322tcqPhma7F6hfCeLisx0","fuck, i'm lonely","Lauv","30","12502607","https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","2qMnZF5Ja2WvmfbblByQza","Soltera (Remix)","Lunay","31","12372635","https://open.spotify.com/track/2qMnZF5Ja2WvmfbblByQza"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","6moU77g9RQyMzHNuKEaQKq","It's You","Ali Gatie","32","11475287","https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","6fTt0CH2t0mdeB2N9XFG5r","Panini","Lil Nas X","33","11334032","https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","6wo37KVqFJhtuxPTpLCcfe","Takeaway (feat. Lennon Stella)","The Chainsmokers","34","11302380","https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","3s4mrPrEFFPF0LmAfutW0n","The London (feat. J. Cole & Travis Scott)","Young Thug","35","11248192","https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","44ADyYoY5liaRa3EOAl4uf","Slide Away","Miley Cyrus","36","11100827","https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","6oJ6le65B3SEqPwMRNXWjY","Higher Love","Kygo","37","11095444","https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","25ZAibhr3bdlMCLmubZDVt","QUE PRETENDES","J Balvin","38","10893037","https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","3jbT1Y5MoPwEIpZndDDwVq","Adicto (with Anuel AA & Ozuna)","Tainy","39","10872030","https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","7KbF6AdprOXEEHlsq11Z6d","11 PM","Maluma","40","10601047","https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","1BxfuPKGuaTgP7aM0Bbdwr","Cruel Summer","Taylor Swift","41","10366416","https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","0rIAC4PXANcKmitJfoqmVm","Motivation","Normani","42","10353406","https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","6ocbgoVGwYJhOv1GgI9NsF","7 rings","Ariana Grande","43","9881434","https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","2qG5sZ7Si6sdK74qLxedYM","Con Altura","ROSALÍA","44","9874934","https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","3Yh9lZcWyKrK9GjbhuS0hR","Good as Hell","Lizzo","45","9828231","https://open.spotify.com/track/3Yh9lZcWyKrK9GjbhuS0hR"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","26wLOs3ZuHJa2Ihhx6QIE6","Teeth","5 Seconds of Summer","46","9555911","https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","2VxeLyX666F8uXCJ0dZF8B","Shallow","Lady Gaga","47","9515682","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","22vgEDb5hykfaTwLuskFGD","Sucker","Jonas Brothers","48","9048107","https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","2Rk4JlNc2TPmZe2af99d45","ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift","49","9027590","https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","5w9c2J52mkdntKOmRLeM2m","Con Calma","Daddy Yankee","50","9013549","https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","2bT1PH7Cw3J9p3t7nlXCdh","If I Can't Have You","Shawn Mendes","51","8988377","https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","3RIgHHpnFKj5Rni1shokDj","Norman fucking Rockwell","Lana Del Rey","52","8937691","https://open.spotify.com/track/3RIgHHpnFKj5Rni1shokDj"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","643PW82aBMUa1FiWi5VQY7","Babushka Boi","A$AP Rocky","53","8903408","https://open.spotify.com/track/643PW82aBMUa1FiWi5VQY7"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","4a6q8CR2hzLk2plDkSxkfD","I.F.L.Y.","Bazzi","54","8534183","https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","43rA71bccXFGD4C8GOpIlN","I Forgot That You Existed","Taylor Swift","55","8441132","https://open.spotify.com/track/43rA71bccXFGD4C8GOpIlN"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","2dpaYNEQHiRxtZbfNsse99","Happier","Marshmello","56","8423767","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","6TqXcAFInzjp0bODyvrWEq","Talk (feat. Disclosure)","Khalid","57","8191402","https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","2xLMifQCjDGFmkHkpNLD9h","SICKO MODE","Travis Scott","58","8169845","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","0u2P5u6lvoDfwTYjAADbn4","lovely (with Khalid)","Billie Eilish","59","8158963","https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4"
"global","2019-08-30--2019-09-06","2019-08-30","2019-09-06","6MWtB6iiXyIwun0YzU6DFP","Wow.","Post Malone","60","8033506","https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP"
